ts,iso,open,high,low,close,vol
1740832200000,2025-03-01T12:30:00.000Z,2177.66,2182.66,2175.26,2178.54,525.6999497
1740833100000,2025-03-01T12:45:00.000Z,2178.54,2185.97,2178.03,2181.35,575.8130091
1740834000000,2025-03-01T13:00:00.000Z,2181.35,2184.8,2166.18,2167.81,762.038612
1740834900000,2025-03-01T13:15:00.000Z,2167.82,2167.9,2142.97,2151.55,1348.0203776
1740835800000,2025-03-01T13:30:00.000Z,2151.55,2157.56,2144.8,2152.89,726.0850266
1740836700000,2025-03-01T13:45:00.000Z,2152.9,2157.02,2143.54,2152.53,917.36115264
1740837600000,2025-03-01T14:00:00.000Z,2152.6,2164.35,2149.39,2157.74,872.4939552
1740838500000,2025-03-01T14:15:00.000Z,2157.74,2163.67,2154.45,2158.26,695.7140159
1740839400000,2025-03-01T14:30:00.000Z,2158.3,2165.89,2153.04,2162.1,721.6897752
1740840300000,2025-03-01T14:45:00.000Z,2162.2,2167.54,2159.57,2163.23,814.5210565
1740841200000,2025-03-01T15:00:00.000Z,2163.39,2183.77,2158.92,2172.31,905.0166669
1740842100000,2025-03-01T15:15:00.000Z,2172.31,2176.01,2164.84,2174.29,768.7200298
1740843000000,2025-03-01T15:30:00.000Z,2174.3,2178.4,2170.46,2172.92,890.6767638
1740843900000,2025-03-01T15:45:00.000Z,2172.92,2178.68,2171.85,2173.65,899.2812905
1740844800000,2025-03-01T16:00:00.000Z,2173.61,2181.03,2169.59,2179.45,767.0834101
1740845700000,2025-03-01T16:15:00.000Z,2179.45,2185.72,2173.59,2179.09,695.2988087
1740846600000,2025-03-01T16:30:00.000Z,2179.09,2199.39,2172.7,2187.64,1241.9104505
1740847500000,2025-03-01T16:45:00.000Z,2187.64,2211.87,2186.62,2210.11,1250.6679384
1740848400000,2025-03-01T17:00:00.000Z,2209.82,2209.82,2194.74,2196.01,714.3812775
1740849300000,2025-03-01T17:15:00.000Z,2196.02,2203.69,2190.89,2196.31,876.212214
1740850200000,2025-03-01T17:30:00.000Z,2196.31,2201.75,2192.73,2199.9,544.8268987
1740851100000,2025-03-01T17:45:00.000Z,2199.99,2201.45,2196.49,2197.13,441.0346532
1740852000000,2025-03-01T18:00:00.000Z,2197.12,2211.11,2193.64,2202.07,926.21341179
1740852900000,2025-03-01T18:15:00.000Z,2202.05,2208.42,2201.73,2207.91,599.2462753
1740853800000,2025-03-01T18:30:00.000Z,2207.76,2216.89,2207.33,2215.46,726.2109286
1740854700000,2025-03-01T18:45:00.000Z,2215.48,2218.73,2208.45,2212.28,556.134197
1740855600000,2025-03-01T19:00:00.000Z,2212.28,2223.76,2211.29,2222.11,728.6616746
1740856500000,2025-03-01T19:15:00.000Z,2222.12,2226.33,2218.69,2223.85,510.03631501
1740857400000,2025-03-01T19:30:00.000Z,2223.73,2234.99,2219.68,2222.91,805.1360397
1740858300000,2025-03-01T19:45:00.000Z,2223,2224.64,2219.48,2223.35,562.6527977
1740859200000,2025-03-01T20:00:00.000Z,2223.35,2224.68,2217.72,2218.68,508.0577386
1740860100000,2025-03-01T20:15:00.000Z,2218.68,2224.06,2214.81,2220.06,712.0912909
1740861000000,2025-03-01T20:30:00.000Z,2220.07,2223.24,2218.27,2222.17,428.3844494
1740861900000,2025-03-01T20:45:00.000Z,2222.17,2226.01,2220.79,2224.95,431.7532806
1740862800000,2025-03-01T21:00:00.000Z,2225.03,2226.02,2211.17,2212.69,826.66076302
1740863700000,2025-03-01T21:15:00.000Z,2212.85,2218.78,2208.37,2217.3,600.8704629
1740864600000,2025-03-01T21:30:00.000Z,2217.24,2221.77,2212.78,2215.23,608.0787566
1740865500000,2025-03-01T21:45:00.000Z,2215.23,2233.64,2215.03,2229.22,1144.0773742
1740866400000,2025-03-01T22:00:00.000Z,2229.25,2235.9,2223.96,2224.35,730.3288492
1740867300000,2025-03-01T22:15:00.000Z,2224.43,2224.81,2216.65,2220.07,512.348629
1740868200000,2025-03-01T22:30:00.000Z,2220.08,2220.51,2210.76,2219.66,452.5922155
1740869100000,2025-03-01T22:45:00.000Z,2219.62,2221.2,2212.97,2214.72,332.5974418
1740870000000,2025-03-01T23:00:00.000Z,2214.72,2217.55,2195.18,2200.35,899.2255214
1740870900000,2025-03-01T23:15:00.000Z,2200.35,2209.38,2191.22,2206.86,771.1491454
1740871800000,2025-03-01T23:30:00.000Z,2206.78,2211.27,2205.32,2207.91,574.7551451
1740872700000,2025-03-01T23:45:00.000Z,2207.91,2220.53,2207.63,2217.5,624.1901781
1740873600000,2025-03-02T00:00:00.000Z,2217.5,2221.34,2212.3,2212.8,636.9140892
1740874500000,2025-03-02T00:15:00.000Z,2212.8,2217.74,2203.63,2210.37,789.83666816
1740875400000,2025-03-02T00:30:00.000Z,2210.38,2225.24,2208.99,2218.97,995.1862717
1740876300000,2025-03-02T00:45:00.000Z,2218.97,2224.57,2214.77,2215.44,484.6720348
1740877200000,2025-03-02T01:00:00.000Z,2215.45,2225.39,2215.09,2224.63,704.5688523
1740878100000,2025-03-02T01:15:00.000Z,2224.63,2226.55,2218.9,2218.94,602.5642264
1740879000000,2025-03-02T01:30:00.000Z,2218.94,2219.3,2209.23,2214.52,534.724229
1740879900000,2025-03-02T01:45:00.000Z,2214.46,2221.55,2211.62,2220.53,402.2947424
1740880800000,2025-03-02T02:00:00.000Z,2220.54,2227.95,2216.57,2222.41,618.2289088
1740881700000,2025-03-02T02:15:00.000Z,2222.42,2223.83,2212.58,2213.35,633.1618478
1740882600000,2025-03-02T02:30:00.000Z,2213.34,2213.34,2201.52,2208.17,835.8544365
1740883500000,2025-03-02T02:45:00.000Z,2208.29,2211.88,2205.2,2209.76,627.1157237
1740884400000,2025-03-02T03:00:00.000Z,2209.76,2226.55,2209.76,2223.81,775.5396265
1740885300000,2025-03-02T03:15:00.000Z,2223.85,2226.04,2214.84,2219.27,451.789945
1740886200000,2025-03-02T03:30:00.000Z,2219.51,2226.92,2215.95,2224.73,496.6122819
1740887100000,2025-03-02T03:45:00.000Z,2224.72,2230.7,2219.72,2220.3,538.2249997
1740888000000,2025-03-02T04:00:00.000Z,2220.3,2227.74,2220.26,2224.95,462.4982051
1740888900000,2025-03-02T04:15:00.000Z,2225.31,2234.26,2219.14,2233.5,536.5412874
1740889800000,2025-03-02T04:30:00.000Z,2233.41,2235.33,2223.5,2228.62,456.8207434
1740890700000,2025-03-02T04:45:00.000Z,2228.61,2230.5,2224.02,2227.14,347.1819335
1740891600000,2025-03-02T05:00:00.000Z,2227.26,2228.61,2224.76,2227.9,332.2145521
1740892500000,2025-03-02T05:15:00.000Z,2228.28,2229.78,2223.95,2228.59,397.2127426
1740893400000,2025-03-02T05:30:00.000Z,2228.67,2234.33,2227.61,2229.07,496.93615192
1740894300000,2025-03-02T05:45:00.000Z,2229.07,2230.76,2226.84,2229.89,471.6381482
1740895200000,2025-03-02T06:00:00.000Z,2229.89,2233.02,2223.68,2223.68,443.6328954
1740896100000,2025-03-02T06:15:00.000Z,2223.69,2231.29,2218.5,2231.29,466.1754821
1740897000000,2025-03-02T06:30:00.000Z,2230.88,2233.61,2225.61,2228.95,565.0435483
1740897900000,2025-03-02T06:45:00.000Z,2228.96,2232.99,2222.62,2223.3,457.1530478
1740898800000,2025-03-02T07:00:00.000Z,2223.31,2226.83,2219,2224.02,529.8880701
1740899700000,2025-03-02T07:15:00.000Z,2224.29,2224.88,2220.65,2223.5,411.4986127
1740900600000,2025-03-02T07:30:00.000Z,2223.49,2225.7,2221.51,2223.73,289.0279205
1740901500000,2025-03-02T07:45:00.000Z,2223.77,2225.91,2220.42,2221.81,284.477594
1740902400000,2025-03-02T08:00:00.000Z,2221.81,2222.99,2211.23,2212.15,898.11373
1740903300000,2025-03-02T08:15:00.000Z,2212.15,2217.36,2211.77,2212.75,536.2077279
1740904200000,2025-03-02T08:30:00.000Z,2213.45,2213.57,2208.27,2211.82,566.1762437
1740905100000,2025-03-02T08:45:00.000Z,2211.83,2215.82,2211.54,2212.91,352.0584875
1740906000000,2025-03-02T09:00:00.000Z,2212.72,2220.35,2212.24,2219.35,404.0277957
1740906900000,2025-03-02T09:15:00.000Z,2219.34,2226.5,2216.98,2225.14,454.9432614
1740907800000,2025-03-02T09:30:00.000Z,2225.13,2255,2225.13,2252.07,2185.5499519
1740908700000,2025-03-02T09:45:00.000Z,2252.08,2252.68,2240.54,2242.3,769.9074381
1740909600000,2025-03-02T10:00:00.000Z,2242.3,2247.62,2240.14,2246.26,535.3697749
1740910500000,2025-03-02T10:15:00.000Z,2246.6,2249.48,2243.61,2245.84,416.1755523
1740911400000,2025-03-02T10:30:00.000Z,2245.76,2260.87,2245.76,2250.75,938.7607015
1740912300000,2025-03-02T10:45:00.000Z,2250.51,2252.63,2246.26,2246.26,465.364584
1740913200000,2025-03-02T11:00:00.000Z,2246.24,2248.16,2242.7,2245.21,356.2279134
1740914100000,2025-03-02T11:15:00.000Z,2245.2,2245.64,2236.85,2241.31,447.9405325
1740915000000,2025-03-02T11:30:00.000Z,2241.32,2244.95,2240.48,2241.42,417.2726423
1740915900000,2025-03-02T11:45:00.000Z,2241.42,2241.84,2238.03,2239.11,279.4496965
1740916800000,2025-03-02T12:00:00.000Z,2239.1,2240.16,2225.66,2226.4,575.2856534
1740917700000,2025-03-02T12:15:00.000Z,2226.41,2232.31,2223.34,2228.97,479.9452499
1740918600000,2025-03-02T12:30:00.000Z,2229.13,2231.94,2227.39,2229.98,376.7739013
1740919500000,2025-03-02T12:45:00.000Z,2229.98,2233.23,2227.76,2232.75,336.3496101
1740920400000,2025-03-02T13:00:00.000Z,2232.75,2232.75,2226.37,2227.68,376.7401058
1740921300000,2025-03-02T13:15:00.000Z,2227.52,2227.52,2211.45,2216.74,1182.372
1740922200000,2025-03-02T13:30:00.000Z,2216.74,2216.74,2208.56,2214.41,699.2785846
1740923100000,2025-03-02T13:45:00.000Z,2214.33,2215.72,2206.75,2212.34,628.7684991
1740924000000,2025-03-02T14:00:00.000Z,2212.34,2214.15,2197.16,2201.01,969.1588265
1740924900000,2025-03-02T14:15:00.000Z,2201.02,2201.11,2172.4,2193.27,1458.1830339
1740925800000,2025-03-02T14:30:00.000Z,2193.43,2196.85,2181.69,2188.71,860.2060831
1740926700000,2025-03-02T14:45:00.000Z,2189.25,2200.18,2182.63,2196.17,923.8717812
1740927600000,2025-03-02T15:00:00.000Z,2196.36,2213.36,2196.36,2203.3,1195.3301101
1740928500000,2025-03-02T15:15:00.000Z,2203.3,2259.97,2201.71,2239.79,2796.6901745
1740929400000,2025-03-02T15:30:00.000Z,2239.08,2291.37,2237.55,2250.17,5383.8943709
1740930300000,2025-03-02T15:45:00.000Z,2250.36,2255.02,2224.53,2229.54,4042.4504297
1740931200000,2025-03-02T16:00:00.000Z,2230.37,2245.04,2212.47,2238.72,3434.15649786
1740932100000,2025-03-02T16:15:00.000Z,2238.29,2270.69,2232.78,2267.13,2672.50479904
1740933000000,2025-03-02T16:30:00.000Z,2267.12,2502.14,2262.13,2487.61,18739.26616756
1740933900000,2025-03-02T16:45:00.000Z,2487.24,2502.71,2422.84,2443.25,8359.47097544
1740934800000,2025-03-02T17:00:00.000Z,2444.7,2455.53,2396.39,2444.59,3273.4491314
1740935700000,2025-03-02T17:15:00.000Z,2443.99,2490.46,2440.75,2462.39,3597.80515174
1740936600000,2025-03-02T17:30:00.000Z,2462.99,2511.04,2456.84,2507.75,3445.13202602
1740937500000,2025-03-02T17:45:00.000Z,2507.09,2507.9,2455,2480.86,3417.700594
1740938400000,2025-03-02T18:00:00.000Z,2480.87,2495.66,2467.63,2476.46,1666.3164121
1740939300000,2025-03-02T18:15:00.000Z,2477.21,2517.97,2461.47,2487.8,2609.13158501
1740940200000,2025-03-02T18:30:00.000Z,2488,2497.01,2453.82,2461.99,1966.3463929
1740941100000,2025-03-02T18:45:00.000Z,2462.36,2481.1,2460.25,2474.54,1425.5055206
1740942000000,2025-03-02T19:00:00.000Z,2474.78,2485.63,2465.89,2468.58,1536.945921
1740942900000,2025-03-02T19:15:00.000Z,2468.57,2484.77,2468.57,2479.88,1021.4920583
1740943800000,2025-03-02T19:30:00.000Z,2479.87,2487.29,2477.58,2480.48,541.8162641
1740944700000,2025-03-02T19:45:00.000Z,2480.48,2499.6,2480.48,2486.85,1080.6544297
1740945600000,2025-03-02T20:00:00.000Z,2486.28,2507.17,2480.6,2504.69,1363.9414377
1740946500000,2025-03-02T20:15:00.000Z,2505.31,2520.7,2497.33,2510.39,1207.6064513
1740947400000,2025-03-02T20:30:00.000Z,2510.6,2510.6,2484.62,2496.7,1437.3546313
1740948300000,2025-03-02T20:45:00.000Z,2497.24,2515.31,2494.59,2510.59,800.136383
1740949200000,2025-03-02T21:00:00.000Z,2511.04,2518.95,2499.01,2508.98,1437.38854652
1740950100000,2025-03-02T21:15:00.000Z,2508.7,2523.64,2500.88,2502.07,1146.16150086
1740951000000,2025-03-02T21:30:00.000Z,2502.02,2542.54,2499.27,2532,1186.1218592
1740951900000,2025-03-02T21:45:00.000Z,2530.56,2532.95,2517.01,2525.15,1121.5738718
1740952800000,2025-03-02T22:00:00.000Z,2525,2525.81,2507.41,2516.17,828.4537735
1740953700000,2025-03-02T22:15:00.000Z,2515.76,2522.08,2513.15,2520.05,539.30592215
1740954600000,2025-03-02T22:30:00.000Z,2520.51,2521.56,2511.55,2519.98,769.2072442
1740955500000,2025-03-02T22:45:00.000Z,2519.98,2550,2518.97,2538.78,1182.1990512
1740956400000,2025-03-02T23:00:00.000Z,2538.36,2552,2524.27,2529.6,1925.552474
1740957300000,2025-03-02T23:15:00.000Z,2529.39,2534.12,2514.1,2517.61,1342.7624835
1740958200000,2025-03-02T23:30:00.000Z,2516.67,2527.75,2508.65,2519.64,812.271557
1740959100000,2025-03-02T23:45:00.000Z,2519.64,2522.88,2510.51,2518.17,749.5388322
1740960000000,2025-03-03T00:00:00.000Z,2518.18,2523.9,2480.58,2483.36,1487.4712833
1740960900000,2025-03-03T00:15:00.000Z,2482.11,2493,2477.11,2488.32,1097.6261352
1740961800000,2025-03-03T00:30:00.000Z,2488.55,2493.16,2473.15,2479.47,1246.1952174
1740962700000,2025-03-03T00:45:00.000Z,2479.83,2484.65,2464.61,2465.69,887.0334541
1740963600000,2025-03-03T01:00:00.000Z,2465.64,2476.07,2461.23,2462.08,810.5428984
1740964500000,2025-03-03T01:15:00.000Z,2461.83,2467.54,2452.16,2460.21,1127.2858154
1740965400000,2025-03-03T01:30:00.000Z,2460.69,2469.89,2450.95,2467.99,803.7503339
1740966300000,2025-03-03T01:45:00.000Z,2467.9,2467.9,2457.16,2458.97,661.364488
1740967200000,2025-03-03T02:00:00.000Z,2458.97,2461.33,2437.05,2442.17,1322.7435954
1740968100000,2025-03-03T02:15:00.000Z,2442.47,2445.23,2419.22,2420.3,1045.4949059
1740969000000,2025-03-03T02:30:00.000Z,2420.76,2443.86,2420.76,2439.71,1181.1643903
1740969900000,2025-03-03T02:45:00.000Z,2439.65,2451.13,2437.63,2447.65,647.6800215
1740970800000,2025-03-03T03:00:00.000Z,2447.65,2455.78,2437.68,2439.12,671.4675728
1740971700000,2025-03-03T03:15:00.000Z,2439.3,2441.2,2425.48,2433.06,756.0366451
1740972600000,2025-03-03T03:30:00.000Z,2432.94,2440.87,2426.98,2428.84,807.4668103
1740973500000,2025-03-03T03:45:00.000Z,2429,2442.36,2427.37,2440.87,516.0814538
1740974400000,2025-03-03T04:00:00.000Z,2440.99,2442.65,2436.53,2438.03,431.6006681
1740975300000,2025-03-03T04:15:00.000Z,2438.03,2449.07,2432.6,2443.21,717.7727734
1740976200000,2025-03-03T04:30:00.000Z,2443.21,2448.27,2438.74,2448.27,1274.3180078
1740977100000,2025-03-03T04:45:00.000Z,2448.5,2452.68,2447.26,2450.2,327.7051065
1740978000000,2025-03-03T05:00:00.000Z,2450.14,2457.05,2446.6,2447.83,346.0361653
1740978900000,2025-03-03T05:15:00.000Z,2447.83,2449.33,2440.46,2442.04,452.0508809
1740979800000,2025-03-03T05:30:00.000Z,2441.87,2447.63,2440.91,2445.13,373.1835894
1740980700000,2025-03-03T05:45:00.000Z,2445.13,2450.92,2444.01,2449.88,422.70553522
1740981600000,2025-03-03T06:00:00.000Z,2450.14,2450.25,2430.76,2434.91,734.3309293
1740982500000,2025-03-03T06:15:00.000Z,2434.92,2436.1,2422.72,2425.99,596.8534187
1740983400000,2025-03-03T06:30:00.000Z,2425.99,2425.99,2380.74,2389.01,2476.2863133
1740984300000,2025-03-03T06:45:00.000Z,2389.01,2391.15,2360.44,2372.54,2285.7238202
1740985200000,2025-03-03T07:00:00.000Z,2372.8,2383.13,2353.3,2374.48,2301.4897386
1740986100000,2025-03-03T07:15:00.000Z,2374.48,2384.3,2370.26,2376.47,1007.1250858
1740987000000,2025-03-03T07:30:00.000Z,2376.48,2384.05,2371.59,2378.53,853.09024074
1740987900000,2025-03-03T07:45:00.000Z,2378.54,2391.66,2378.54,2387,667.7240379
1740988800000,2025-03-03T08:00:00.000Z,2387,2388.14,2380.76,2380.76,509.2635434
1740989700000,2025-03-03T08:15:00.000Z,2380.76,2382.56,2357.33,2366.43,897.3893886
1740990600000,2025-03-03T08:30:00.000Z,2366.9,2374.87,2358.16,2369.35,781.8481344
1740991500000,2025-03-03T08:45:00.000Z,2369.43,2370.37,2331.69,2345.68,1833.12099599
1740992400000,2025-03-03T09:00:00.000Z,2345.68,2355.25,2334.25,2344.43,1365.6891647
1740993300000,2025-03-03T09:15:00.000Z,2344.73,2351.39,2321.99,2351.2,1355.2781913
1740994200000,2025-03-03T09:30:00.000Z,2351.4,2354.99,2343.87,2347.59,1173.0215177
1740995100000,2025-03-03T09:45:00.000Z,2347.88,2352.46,2339.13,2347.41,874.5178286
1740996000000,2025-03-03T10:00:00.000Z,2347.41,2352.38,2340.76,2349.19,967.9635582
1740996900000,2025-03-03T10:15:00.000Z,2349.2,2366.02,2348.18,2358.4,991.0244459
1740997800000,2025-03-03T10:30:00.000Z,2358.09,2364.08,2353.72,2361.85,670.1602855
1740998700000,2025-03-03T10:45:00.000Z,2361.85,2361.85,2349.85,2359.24,999.7141021
1740999600000,2025-03-03T11:00:00.000Z,2359.23,2363.3,2354.07,2354.77,706.9380253
1741000500000,2025-03-03T11:15:00.000Z,2354.77,2356.94,2344.81,2354.04,985.1768136
1741001400000,2025-03-03T11:30:00.000Z,2354.04,2357.88,2352.13,2356.59,595.983098
1741002300000,2025-03-03T11:45:00.000Z,2356.6,2358.51,2351.13,2356.16,475.6680897
1741003200000,2025-03-03T12:00:00.000Z,2356.16,2376.55,2353.47,2364.28,1472.5301582
1741004100000,2025-03-03T12:15:00.000Z,2364.27,2365.78,2352.21,2359.16,748.127984
1741005000000,2025-03-03T12:30:00.000Z,2359.12,2372.56,2354,2368.99,1030.9087443
1741005900000,2025-03-03T12:45:00.000Z,2368.99,2374.36,2363.49,2367.56,784.1458305
1741006800000,2025-03-03T13:00:00.000Z,2367.59,2376.59,2363,2363.47,817.58615622
1741007700000,2025-03-03T13:15:00.000Z,2363.48,2373.58,2361.61,2366.76,627.5189823
1741008600000,2025-03-03T13:30:00.000Z,2366.76,2389.21,2365.55,2386.11,1073.1795589
1741009500000,2025-03-03T13:45:00.000Z,2386.26,2386.48,2370.04,2376.78,1096.4221551
1741010400000,2025-03-03T14:00:00.000Z,2376.78,2380.79,2371.61,2376.22,697.4439505
1741011300000,2025-03-03T14:15:00.000Z,2376.23,2376.23,2346.91,2360.57,1248.7839407
1741012200000,2025-03-03T14:30:00.000Z,2360.59,2371.39,2313.05,2327.69,2144.616557
1741013100000,2025-03-03T14:45:00.000Z,2327.63,2334.99,2267.65,2274.51,3264.4357706
1741014000000,2025-03-03T15:00:00.000Z,2275.2,2301.79,2269.35,2294.77,2538.66148972
1741014900000,2025-03-03T15:15:00.000Z,2295,2309.75,2278.85,2304.83,1840.0331479
1741015800000,2025-03-03T15:30:00.000Z,2304.58,2308.59,2285.24,2301.09,1726.3320753
1741016700000,2025-03-03T15:45:00.000Z,2301.09,2302.18,2286.87,2287.33,1044.5793352
1741017600000,2025-03-03T16:00:00.000Z,2287.84,2294.19,2258.18,2274.23,1843.2768945
1741018500000,2025-03-03T16:15:00.000Z,2273.68,2296.62,2266.9,2286.9,1913.8052428
1741019400000,2025-03-03T16:30:00.000Z,2287.06,2288.59,2272.67,2279.93,1415.364326
1741020300000,2025-03-03T16:45:00.000Z,2279.96,2288.42,2277.23,2277.26,1251.5398624
1741021200000,2025-03-03T17:00:00.000Z,2277.25,2282.87,2265.6,2271.76,1506.3596778
1741022100000,2025-03-03T17:15:00.000Z,2271.76,2287,2267.38,2278.18,905.3880957
1741023000000,2025-03-03T17:30:00.000Z,2278.56,2296.87,2277.22,2294.49,990.3108828
1741023900000,2025-03-03T17:45:00.000Z,2294.48,2294.48,2273.6,2277.38,1186.79430561
1741024800000,2025-03-03T18:00:00.000Z,2277.36,2280.25,2252.6,2257.18,1401.7392548
1741025700000,2025-03-03T18:15:00.000Z,2256.62,2261.98,2204.13,2212.84,2660.1146116
1741026600000,2025-03-03T18:30:00.000Z,2212.18,2229.54,2181.86,2193.28,2941.7646369
1741027500000,2025-03-03T18:45:00.000Z,2193.28,2210.64,2178.16,2193.43,2487.8402682
1741028400000,2025-03-03T19:00:00.000Z,2193.63,2207.67,2171.07,2177.21,2004.0613213
1741029300000,2025-03-03T19:15:00.000Z,2177.22,2182.49,2149.65,2177.08,2274.7152892
1741030200000,2025-03-03T19:30:00.000Z,2176.62,2193.51,2171.33,2185.87,1879.7611949
1741031100000,2025-03-03T19:45:00.000Z,2185.87,2187.23,2098.03,2110.5,4462.9734834
1741032000000,2025-03-03T20:00:00.000Z,2110.03,2139.74,2102.87,2131.06,2385.37684077
1741032900000,2025-03-03T20:15:00.000Z,2130.72,2139.17,2119.41,2122.74,1392.799972
1741033800000,2025-03-03T20:30:00.000Z,2122.73,2132.06,2097.86,2104.99,1759.66443198
1741034700000,2025-03-03T20:45:00.000Z,2105,2132.44,2105,2129.05,1887.3675336
1741035600000,2025-03-03T21:00:00.000Z,2129.3,2138.68,2123.37,2138.68,1151.6592227
1741036500000,2025-03-03T21:15:00.000Z,2138.75,2143.96,2130.32,2131.53,1035.9859287
1741037400000,2025-03-03T21:30:00.000Z,2131.34,2146.88,2130.34,2138.91,855.4798843
1741038300000,2025-03-03T21:45:00.000Z,2138.75,2138.75,2103.98,2111.58,1825.4809258
1741039200000,2025-03-03T22:00:00.000Z,2111.65,2136,2111.01,2129,3220.18998466
1741040100000,2025-03-03T22:15:00.000Z,2129,2142.3,2128.25,2138.48,3370.3078525
1741041000000,2025-03-03T22:30:00.000Z,2138.39,2152.98,2137.87,2152.98,948.96161316
1741041900000,2025-03-03T22:45:00.000Z,2152.97,2173.27,2149.59,2165.97,1191.6720605
1741042800000,2025-03-03T23:00:00.000Z,2166.11,2166.11,2149.87,2152.55,889.01119761
1741043700000,2025-03-03T23:15:00.000Z,2152.7,2164.6,2145.91,2156.25,734.39091
1741044600000,2025-03-03T23:30:00.000Z,2156.09,2164.3,2151.21,2160.54,653.9120074
1741045500000,2025-03-03T23:45:00.000Z,2160.52,2160.91,2142.81,2148.88,712.2711482
1741046400000,2025-03-04T00:00:00.000Z,2148.88,2167,2140.15,2155.17,1219.7816811
1741047300000,2025-03-04T00:15:00.000Z,2154.86,2164.52,2143.18,2147.62,1209.827708
1741048200000,2025-03-04T00:30:00.000Z,2147.62,2150.84,2125.96,2131.04,1626.9879889
1741049100000,2025-03-04T00:45:00.000Z,2131.04,2136.6,2123.47,2125.14,1750.0918334
1741050000000,2025-03-04T01:00:00.000Z,2125.14,2133.9,2111.99,2120.9,1456.4129044
1741050900000,2025-03-04T01:15:00.000Z,2120.9,2127.19,2101.82,2121.23,1948.6177793
1741051800000,2025-03-04T01:30:00.000Z,2121.23,2125.86,2037,2051.51,5941.7034941
1741052700000,2025-03-04T01:45:00.000Z,2051.51,2075.38,2026.06,2056.54,3773.0902503
1741053600000,2025-03-04T02:00:00.000Z,2056.58,2069.89,2002.61,2053.57,5116.2803784
1741054500000,2025-03-04T02:15:00.000Z,2053.2,2060,2025.99,2055,2207.5973523
1741055400000,2025-03-04T02:30:00.000Z,2055.32,2074.73,2054.83,2059.42,1764.1865472
1741056300000,2025-03-04T02:45:00.000Z,2059.2,2081.78,2057.39,2067.57,1233.4162573
1741057200000,2025-03-04T03:00:00.000Z,2067.45,2079.09,2061.41,2063.43,1346.3553496
1741058100000,2025-03-04T03:15:00.000Z,2063.44,2072.26,2054.41,2069.9,1144.0960448
1741059000000,2025-03-04T03:30:00.000Z,2069.81,2075.65,2059.84,2062.77,956.877856
1741059900000,2025-03-04T03:45:00.000Z,2062.77,2092.85,2060.02,2075.02,1281.1897532
1741060800000,2025-03-04T04:00:00.000Z,2074.98,2085.95,2070.68,2084.42,1145.5004338
1741061700000,2025-03-04T04:15:00.000Z,2084.43,2093.39,2079.62,2086.16,1203.5425802
1741062600000,2025-03-04T04:30:00.000Z,2085.72,2089.87,2076.46,2089.13,1125.8621601
1741063500000,2025-03-04T04:45:00.000Z,2088.82,2092.49,2078.17,2081.89,1205.1710015
1741064400000,2025-03-04T05:00:00.000Z,2081.89,2121.97,2078.5,2094.26,1993.7995685
1741065300000,2025-03-04T05:15:00.000Z,2094.28,2107.2,2088.94,2104.29,1258.7522726
1741066200000,2025-03-04T05:30:00.000Z,2104.37,2109.67,2098.09,2103.31,1031.3434958
1741067100000,2025-03-04T05:45:00.000Z,2103.31,2110.88,2099.35,2107.01,877.1437465
1741068000000,2025-03-04T06:00:00.000Z,2107.16,2111.79,2097.8,2099.11,851.2076553
1741068900000,2025-03-04T06:15:00.000Z,2099.1,2108.79,2093.21,2106.82,1219.0793174
1741069800000,2025-03-04T06:30:00.000Z,2106.96,2108.86,2094.83,2095.73,972.50459009
1741070700000,2025-03-04T06:45:00.000Z,2095.65,2100.91,2090.19,2097.71,1031.9983802
1741071600000,2025-03-04T07:00:00.000Z,2097.56,2102.69,2076.96,2080.21,1076.1892155
1741072500000,2025-03-04T07:15:00.000Z,2079.9,2082.68,2068.44,2078.97,863.4678679
1741073400000,2025-03-04T07:30:00.000Z,2078.98,2087.19,2075,2077.09,888.258199
1741074300000,2025-03-04T07:45:00.000Z,2077.08,2083.83,2074.78,2080.55,765.3761186
1741075200000,2025-03-04T08:00:00.000Z,2080.56,2089.84,2071.07,2083.38,1100.3355186
1741076100000,2025-03-04T08:15:00.000Z,2083.37,2105.55,2081.49,2094,991.6546834
1741077000000,2025-03-04T08:30:00.000Z,2093.77,2104.39,2090.44,2091.27,946.8923524
1741077900000,2025-03-04T08:45:00.000Z,2091.09,2099.36,2084.3,2099.24,782.1104971
1741078800000,2025-03-04T09:00:00.000Z,2098.95,2111.64,2092.73,2103.35,1074.1765121
1741079700000,2025-03-04T09:15:00.000Z,2103.34,2103.78,2084.81,2092.59,805.3854395
1741080600000,2025-03-04T09:30:00.000Z,2092.37,2104.4,2088.1,2103.32,757.4429173
1741081500000,2025-03-04T09:45:00.000Z,2103.08,2104.36,2087.68,2087.79,558.0994336
1741082400000,2025-03-04T10:00:00.000Z,2087.79,2094.78,2083.84,2092.98,638.9996136
1741083300000,2025-03-04T10:15:00.000Z,2092.91,2096.6,2078.92,2089.8,847.5042224
1741084200000,2025-03-04T10:30:00.000Z,2089.54,2102.69,2087.54,2097.71,894.5560736
1741085100000,2025-03-04T10:45:00.000Z,2097.63,2107.36,2096.38,2100.51,689.5210311
1741086000000,2025-03-04T11:00:00.000Z,2100.36,2117.7,2095.82,2108.41,779.6317581
1741086900000,2025-03-04T11:15:00.000Z,2108.25,2110.39,2099.07,2108.66,813.4704872
